c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
0,1,353,I016,7,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,820100201,,認知症高齢者の日常生活自立度　４,20200401,99999999,1,0,0,0,46630000
0,1,353,I016,7,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,820100202,,認知症高齢者の日常生活自立度　Ｍ,20200401,99999999,1,0,0,0,46640000
0,1,353,I016,8,180057210,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物１人）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46650000
0,1,353,I016,8,180057310,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物２人以上）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46660000
0,1,353,I016,8,180057410,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物１人）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46670000
0,1,353,I016,8,180057510,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物２人以上）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46680000
0,1,353,I016,8,180057610,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物１人）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46690000
0,1,353,I016,8,180057710,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物２人以上）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46700000
0,1,353,I016,8,180057810,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物１人）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46710000
0,1,353,I016,8,180057910,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物２人以上）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46720000
0,1,353,I016,8,180058010,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物１人）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46730000
0,1,353,I016,8,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,850100261,,初回算定日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46740000
0,1,353,I016,9,180057210,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物１人）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46750000
0,1,353,I016,9,180057310,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物２人以上）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46760000
0,1,353,I016,9,180057410,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物１人）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46770000
0,1,353,I016,9,180057510,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物２人以上）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46780000
0,1,353,I016,9,180057610,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物１人）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46790000
0,1,353,I016,9,180057710,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物２人以上）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46800000
0,1,353,I016,9,180057810,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物１人）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46810000
0,1,353,I016,9,180057910,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物２人以上）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46820000
0,1,353,I016,9,180058010,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物１人）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46830000
0,1,353,I016,9,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,850100262,,カンファレンス実施日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46840000
0,1,353,I016,10,180057210,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物１人）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46850000
0,1,353,I016,10,180057310,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物２人以上）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46860000
0,1,353,I016,10,180057410,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物１人）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46870000
0,1,353,I016,10,180057510,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物２人以上）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46880000
0,1,353,I016,10,180057610,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物１人）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46890000
0,1,353,I016,10,180057710,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物２人以上）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46900000
0,1,353,I016,10,180057810,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物１人）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46910000
0,1,353,I016,10,180057910,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物２人以上）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46920000
0,1,353,I016,10,180058010,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物１人）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46930000
0,1,353,I016,10,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,850100263,,算定する月に行った訪問日（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46940000
0,1,353,I016,11,180057210,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物１人）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46950000
0,1,353,I016,11,180057310,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物２人以上）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46960000
0,1,353,I016,11,180057410,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物１人）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46970000
0,1,353,I016,11,180057510,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物２人以上）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46980000
0,1,353,I016,11,180057610,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物１人）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,46990000
0,1,353,I016,11,180057710,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物２人以上）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47000000
0,1,353,I016,11,180057810,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物１人）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47010000
0,1,353,I016,11,180057910,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物２人以上）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47020000
0,1,353,I016,11,180058010,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物１人）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47030000
0,1,353,I016,11,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,851100008,,算定する月に行った訪問の時刻（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47040000
0,1,353,I016,12,180057210,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物１人）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47050000
0,1,353,I016,12,180057310,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物２人以上）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47060000
0,1,353,I016,12,180057410,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物１人）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47070000
0,1,353,I016,12,180057510,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物２人以上）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47080000
0,1,353,I016,12,180057610,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物１人）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47090000
0,1,353,I016,12,180057710,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物２人以上）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47100000
0,1,353,I016,12,180057810,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物１人）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47110000
0,1,353,I016,12,180057910,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物２人以上）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47120000
0,1,353,I016,12,180058010,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物１人）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47130000
0,1,353,I016,12,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,852100013,,診療時間（精神科在宅患者支援管理料）,20201001,99999999,1,0,0,0,47140000
0,1,353,I016,13,180057210,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物１人）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47150000
0,1,353,I016,13,180057310,,精神科在宅患者支援管理料１（集中的支援必要）（単一建物２人以上）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47160000
0,1,353,I016,13,180057410,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物１人）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47170000
0,1,353,I016,13,180057510,,精神科在宅患者支援管理料１（重度精神障害者）（単一建物２人以上）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47180000
0,1,353,I016,13,180057610,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物１人）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47190000
0,1,353,I016,13,180057710,,精神科在宅患者支援管理料１（イ及びロ以外）（単一建物２人以上）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47200000
0,1,353,I016,13,180057810,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物１人）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47210000
0,1,353,I016,13,180057910,,精神科在宅患者支援管理料２（集中的支援必要）（単一建物２人以上）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47220000
0,1,353,I016,13,180058010,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物１人）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47230000
0,1,353,I016,13,180058110,,精神科在宅患者支援管理料２（重度精神障害者）（単一建物２人以上）,830100234,,訪問した者の職種（精神科在宅患者支援管理料）；,20201001,99999999,1,0,0,0,47240000
0,1,356,J001,0,140032010,,熱傷処置（１００ｃｍ２未満）,850100268,,初回年月日（熱傷処置）,20201001,99999999,1,0,0,0,47280000
0,1,356,J001,0,140032110,,熱傷処置（１００ｃｍ２以上５００ｃｍ２未満）,850100268,,初回年月日（熱傷処置）,20201001,99999999,1,0,0,0,47290000
0,1,356,J001,0,140032210,,熱傷処置（５００ｃｍ２以上３０００ｃｍ２未満）,850100268,,初回年月日（熱傷処置）,20201001,99999999,1,0,0,0,47300000
0,1,356,J001,0,140036510,,熱傷処置（３０００ｃｍ２以上６０００ｃｍ２未満）,850100268,,初回年月日（熱傷処置）,20201001,99999999,1,0,0,0,47310000
0,1,356,J001,0,140036610,,熱傷処置（６０００ｃｍ２以上）,850100268,,初回年月日（熱傷処置）,20201001,99999999,1,0,0,0,47320000
0,1,357,J001-5,0,140700110,,長期療養患者褥瘡等処置,830100239,,対象傷病名（長期療養患者褥瘡等処置）；,20201001,99999999,1,0,0,0,47390000
0,1,358,J001-10,1,140059610,,静脈圧迫処置（慢性静脈不全）,830100240,,難治性潰瘍の所見（静脈圧迫処置）；,20201001,99999999,1,0,0,0,47400000
0,1,358,J001-10,2,140059610,,静脈圧迫処置（慢性静脈不全）,830100241,,治療経過（静脈圧迫処置）；,20201001,99999999,1,0,0,0,47410000
0,1,358,J001-10,3,140059610,,静脈圧迫処置（慢性静脈不全）,830100242,,慢性静脈不全等と診断した根拠（下肢静脈超音波検査等の所見）（静脈圧迫処置）；,20201001,99999999,1,0,0,0,47420000
0,1,358,J001-10,4,140059610,,静脈圧迫処置（慢性静脈不全）,830100243,,静脈圧迫処置を必要とする医学的理由（静脈圧迫処置）；,20201001,99999999,1,0,0,0,47430000
0,1,358,J001-10,5,140059610,,静脈圧迫処置（慢性静脈不全）,830100244,,指導内容（静脈圧迫処置）；,20201001,99999999,1,0,0,0,47440000
0,1,359,J003,1,140051810,,局所陰圧閉鎖処置（入院）（１００ｃｍ２未満）,850100269,,初回加算算定年月日（局所陰圧閉鎖処置（入院））,20201001,99999999,1,0,0,0,47450000
0,1,359,J003,1,140051910,,局所陰圧閉鎖処置（入院）（１００ｃｍ２以上）,850100269,,初回加算算定年月日（局所陰圧閉鎖処置（入院））,20201001,99999999,1,0,0,0,47460000
0,1,359,J003,1,140052010,,局所陰圧閉鎖処置（入院）（２００ｃｍ２以上）,850100269,,初回加算算定年月日（局所陰圧閉鎖処置（入院））,20201001,99999999,1,0,0,0,47470000
0,1,359,J003-2,2,140053750,,局所陰圧閉鎖処置（入院外）（１００ｃｍ２未満）,850100270,,初回加算算定年月日（局所陰圧閉鎖処置（入院外））,20201001,99999999,1,0,0,0,47480000
0,1,359,J003-2,2,140054510,,局所陰圧閉鎖処置（入院外）（１００ｃｍ２以上）,850100270,,初回加算算定年月日（局所陰圧閉鎖処置（入院外））,20201001,99999999,1,0,0,0,47490000
0,1,359,J003-2,2,140054610,,局所陰圧閉鎖処置（入院外）（２００ｃｍ２以上）,850100270,,初回加算算定年月日（局所陰圧閉鎖処置（入院外））,20201001,99999999,1,0,0,0,47500000
0,1,360,J003,1,140051810,,局所陰圧閉鎖処置（入院）（１００ｃｍ２未満）,830100245,,理由及び医学的根拠（局所陰圧閉鎖処置と洗浄を行った場合）；,20201001,99999999,1,0,0,0,47510000
0,1,360,J003,1,140051910,,局所陰圧閉鎖処置（入院）（１００ｃｍ２以上）,830100245,,理由及び医学的根拠（局所陰圧閉鎖処置と洗浄を行った場合）；,20201001,99999999,1,0,0,0,47520000
0,1,360,J003,1,140052010,,局所陰圧閉鎖処置（入院）（２００ｃｍ２以上）,830100245,,理由及び医学的根拠（局所陰圧閉鎖処置と洗浄を行った場合）；,20201001,99999999,1,0,0,0,47530000
0,1,360,J003,2,140051810,,局所陰圧閉鎖処置（入院）（１００ｃｍ２未満）,850100271,,初回加算を算定した年月日（局所陰圧閉鎖処置（入院））,20201001,99999999,1,0,0,0,47540000
0,1,360,J003,2,140051910,,局所陰圧閉鎖処置（入院）（１００ｃｍ２以上）,850100271,,初回加算を算定した年月日（局所陰圧閉鎖処置（入院））,20201001,99999999,1,0,0,0,47550000
0,1,360,J003,2,140052010,,局所陰圧閉鎖処置（入院）（２００ｃｍ２以上）,850100271,,初回加算を算定した年月日（局所陰圧閉鎖処置（入院））,20201001,99999999,1,0,0,0,47560000
0,1,360,J003,3,140051810,,局所陰圧閉鎖処置（入院）（１００ｃｍ２未満）,830100246,,陰圧維持管理装置として使用した機器（局所陰圧閉鎖処置（入院））；,20201001,99999999,1,0,0,0,47570000
0,1,360,J003,3,140051910,,局所陰圧閉鎖処置（入院）（１００ｃｍ２以上）,830100246,,陰圧維持管理装置として使用した機器（局所陰圧閉鎖処置（入院））；,20201001,99999999,1,0,0,0,47580000
0,1,360,J003,3,140052010,,局所陰圧閉鎖処置（入院）（２００ｃｍ２以上）,830100246,,陰圧維持管理装置として使用した機器（局所陰圧閉鎖処置（入院））；,20201001,99999999,1,0,0,0,47590000
0,1,360,J003,4,140051810,,局所陰圧閉鎖処置（入院）（１００ｃｍ２未満）,830100247,,医学的必要性（局所陰圧閉鎖処置（入院））；,20201001,99999999,1,0,0,0,47600000
0,1,360,J003,4,140051910,,局所陰圧閉鎖処置（入院）（１００ｃｍ２以上）,830100247,,医学的必要性（局所陰圧閉鎖処置（入院））；,20201001,99999999,1,0,0,0,47610000
0,1,360,J003,4,140052010,,局所陰圧閉鎖処置（入院）（２００ｃｍ２以上）,830100247,,医学的必要性（局所陰圧閉鎖処置（入院））；,20201001,99999999,1,0,0,0,47620000
0,1,361,J003,0,140059870,,持続洗浄加算,830100248,,持続洗浄加算を算定した理由及び医学的根拠（持続洗浄加算）；,20201001,99999999,1,0,0,0,47630000
0,1,362,J003-4,0,140060010,,多血小板血漿処置,830100249,,多血小板血漿処置を行う医学的必要性（多血小板血漿処置）；,20201001,99999999,1,0,0,0,47640000
0,1,363,J007-2,0,140055710,,硬膜外自家血注入,830100250,,症状詳記（硬膜外自家血注入）；,20201001,99999999,0,0,0,0,47650000
0,1,364,J026-4,0,140057310,,ハイフローセラピー（１５歳未満）,830100251,,動脈血酸素分圧又は経皮的酸素飽和度測定結果（ハイフローセラピー）；,20201001,99999999,1,0,0,0,47660000
0,1,364,J026-4,0,140057410,,ハイフローセラピー（１５歳以上）,830100251,,動脈血酸素分圧又は経皮的酸素飽和度測定結果（ハイフローセラピー）；,20201001,99999999,1,0,0,0,47670000
0,1,365,J027,1,140057510,,高気圧酸素治療（減圧症又は空気塞栓）,850100272,,初回実施年月日（高気圧酸素治療）,20201001,99999999,1,0,0,0,47680000
0,1,365,J027,1,140057610,,高気圧酸素治療（その他）,850100272,,初回実施年月日（高気圧酸素治療）,20201001,99999999,1,0,0,0,47690000
0,1,365,J027,2,140057510,,高気圧酸素治療（減圧症又は空気塞栓）,842100056,,通算実施回数（高気圧酸素治療）,20201001,99999999,1,0,0,0,47700000
0,1,365,J027,2,140057610,,高気圧酸素治療（その他）,842100056,,通算実施回数（高気圧酸素治療）,20201001,99999999,1,0,0,0,47710000
0,1,365,J027,3,140057510,,高気圧酸素治療（減圧症又は空気塞栓）,850100273,,減圧症又は空気塞栓発症年月日（高気圧酸素治療）,20201001,99999999,1,0,0,0,47720000
0,1,365,J027,3,140057610,,高気圧酸素治療（その他）,850100273,,減圧症又は空気塞栓発症年月日（高気圧酸素治療）,20201001,99999999,1,0,0,0,47730000
0,1,366,J032,0,140060170,,周術期乳幼児加算,850190046,,初回の算定年月日（周術期乳幼児加算（肛門拡張法）,20201001,99999999,1,0,0,0,47740000
0,1,366,J032,0,140060170,,周術期乳幼児加算,820190046,,初回（周術期乳幼児加算（肛門拡張法））,20201001,99999999,1,0,0,0,47750000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100211,,ア　急性腎不全の患者,20200401,99999999,1,0,0,0,47760000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100212,,イ　透析導入期（１月に限る。）の患者,20200401,99999999,1,0,0,0,47770000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100213,,ウ　血液濾過又は血液透析濾過を実施,20200401,99999999,1,0,0,0,47780000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100215,,エ　特別な管理が必要（ロ　重篤な急性出血性合併症）,20200401,99999999,1,0,0,0,47790000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100216,,エ　特別な管理が必要（ハ　ヘパリン起因性血小板減少症）,20200401,99999999,1,0,0,0,47800000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100217,,エ　特別な管理が必要（ニ　播種性血管内凝固症候群）,20200401,99999999,1,0,0,0,47810000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100218,,エ　特別な管理が必要（ホ　敗血症）,20200401,99999999,1,0,0,0,47820000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100219,,エ　特別な管理が必要（ヘ　急性膵炎）,20200401,99999999,1,0,0,0,47830000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100220,,エ　特別な管理が必要（ト　重篤な急性肝不全）,20200401,99999999,1,0,0,0,47840000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100221,,エ　特別な管理が必要（チ　注射による化学療法中の悪性腫瘍）,20200401,99999999,1,0,0,0,47850000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100222,,エ　特別な管理が必要（リ　自己免疫疾患の活動性が高い状態）,20200401,99999999,1,0,0,0,47860000
0,1,367,J038,2,140007710,,人工腎臓（その他）,820100223,,エ　特別な管理が必要（ヌ　麻酔による手術を実施した状態）,20200401,99999999,1,0,0,0,47870000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100216,,エ　特別な管理が必要（ハ　ヘパリン起因性血小板減少症）,20200401,99999999,1,0,0,0,47880000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100217,,エ　特別な管理が必要（ニ　播種性血管内凝固症候群）,20200401,99999999,1,0,0,0,47890000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100218,,エ　特別な管理が必要（ホ　敗血症）,20200401,99999999,1,0,0,0,47900000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100219,,エ　特別な管理が必要（ヘ　急性膵炎）,20200401,99999999,1,0,0,0,47910000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100220,,エ　特別な管理が必要（ト　重篤な急性肝不全）,20200401,99999999,1,0,0,0,47920000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100221,,エ　特別な管理が必要（チ　注射による化学療法中の悪性腫瘍）,20200401,99999999,1,0,0,0,47930000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100222,,エ　特別な管理が必要（リ　自己免疫疾患の活動性が高い状態）,20200401,99999999,1,0,0,0,47940000
0,1,367,J038,2,140057810,,人工腎臓（慢性維持透析１）（４時間未満）（規定患者）,820100223,,エ　特別な管理が必要（ヌ　麻酔による手術を実施した状態）,20200401,99999999,1,0,0,0,47950000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100216,,エ　特別な管理が必要（ハ　ヘパリン起因性血小板減少症）,20200401,99999999,1,0,0,0,47960000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100217,,エ　特別な管理が必要（ニ　播種性血管内凝固症候群）,20200401,99999999,1,0,0,0,47970000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100218,,エ　特別な管理が必要（ホ　敗血症）,20200401,99999999,1,0,0,0,47980000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100219,,エ　特別な管理が必要（ヘ　急性膵炎）,20200401,99999999,1,0,0,0,47990000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100220,,エ　特別な管理が必要（ト　重篤な急性肝不全）,20200401,99999999,1,0,0,0,48000000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100221,,エ　特別な管理が必要（チ　注射による化学療法中の悪性腫瘍）,20200401,99999999,1,0,0,0,48010000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100222,,エ　特別な管理が必要（リ　自己免疫疾患の活動性が高い状態）,20200401,99999999,1,0,0,0,48020000
0,1,367,J038,2,140057910,,人工腎臓（慢性維持透析１）（４時間以上５時間未満）（規定患者）,820100223,,エ　特別な管理が必要（ヌ　麻酔による手術を実施した状態）,20200401,99999999,1,0,0,0,48030000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100216,,エ　特別な管理が必要（ハ　ヘパリン起因性血小板減少症）,20200401,99999999,1,0,0,0,48040000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100217,,エ　特別な管理が必要（ニ　播種性血管内凝固症候群）,20200401,99999999,1,0,0,0,48050000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100218,,エ　特別な管理が必要（ホ　敗血症）,20200401,99999999,1,0,0,0,48060000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100219,,エ　特別な管理が必要（ヘ　急性膵炎）,20200401,99999999,1,0,0,0,48070000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100220,,エ　特別な管理が必要（ト　重篤な急性肝不全）,20200401,99999999,1,0,0,0,48080000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100221,,エ　特別な管理が必要（チ　注射による化学療法中の悪性腫瘍）,20200401,99999999,1,0,0,0,48090000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100222,,エ　特別な管理が必要（リ　自己免疫疾患の活動性が高い状態）,20200401,99999999,1,0,0,0,48100000
0,1,367,J038,2,140058010,,人工腎臓（慢性維持透析１）（５時間以上）（規定患者）,820100223,,エ　特別な管理が必要（ヌ　麻酔による手術を実施した状態）,20200401,99999999,1,0,0,0,48110000
0,1,367,J038,2,140058110,,人工腎臓（慢性維持透析２）（４時間未満）（規定患者）,820100216,,エ　特別な管理が必要（ハ　ヘパリン起因性血小板減少症）,20200401,99999999,1,0,0,0,48120000
0,1,367,J038,2,140058110,,人工腎臓（慢性維持透析２）（４時間未満）（規定患者）,820100217,,エ　特別な管理が必要（ニ　播種性血管内凝固症候群）,20200401,99999999,1,0,0,0,48130000
0,1,367,J038,2,140058110,,人工腎臓（慢性維持透析２）（４時間未満）（規定患者）,820100218,,エ　特別な管理が必要（ホ　敗血症）,20200401,99999999,1,0,0,0,48140000
0,1,367,J038,2,140058110,,人工腎臓（慢性維持透析２）（４時間未満）（規定患者）,820100219,,エ　特別な管理が必要（ヘ　急性膵炎）,20200401,99999999,1,0,0,0,48150000
0,1,367,J038,2,140058110,,人工腎臓（慢性維持透析２）（４時間未満）（規定患者）,820100220,,エ　特別な管理が必要（ト　重篤な急性肝不全）,20200401,99999999,1,0,0,0,48160000
